,trace,fit,frames
633,7731.02001953125,7730.957,633
634,7591.1650390625,7730.957,634
635,7710.123046875,7730.957,635
636,7789.0888671875,7730.957,636
637,7670.5927734375,7730.957,637
638,7662.0947265625,7730.957,638
639,7815.669921875,7730.957,639
640,8909.853515625,8941.844,640
641,9028.435546875,8941.844,641
642,9942.5810546875,10152.7295,642
643,11449.9931640625,11363.615,643
644,8867.068359375,8941.844,644
645,7683.607421875,7730.957,645
646,7673.58349609375,7730.957,646
647,9013.896484375,8941.844,647
648,8963.3515625,8941.844,648
649,8864.5419921875,8941.844,649
650,9074.751953125,8941.844,650
651,8886.015625,8941.844,651
652,7630.587890625,7730.957,652
653,7912.654296875,7730.957,653
654,7822.580078125,7730.957,654
655,7690.7080078125,7730.957,655
656,7687.3193359375,7730.957,656
657,8948.1328125,8941.844,657
658,8874.484375,8941.844,658
659,7759.36865234375,7730.957,659
660,7730.435546875,7730.957,660
661,7736.0126953125,7730.957,661
662,7786.69384765625,7730.957,662
663,7631.2451171875,7730.957,663
664,7632.3984375,7730.957,664
665,7729.435546875,7730.957,665
666,7648.6689453125,7730.957,666
667,7663.13818359375,7730.957,667
668,7703.5078125,7730.957,668
669,7788.220703125,7730.957,669
670,7699.431640625,7730.957,670
671,8841.361328125,8941.844,671
672,7750.59130859375,7730.957,672
673,7666.36669921875,7730.957,673
674,7718.0322265625,7730.957,674
675,7836.53125,7730.957,675
676,7624.1845703125,7730.957,676
677,7802.54296875,7730.957,677
678,7645.00439453125,7730.957,678
679,7709.357421875,7730.957,679
680,8945.669921875,8941.844,680
681,7757.888671875,7730.957,681
682,7579.2763671875,7730.957,682
683,7718.826171875,7730.957,683
684,7641.47802734375,7730.957,684
685,7741.48828125,7730.957,685
686,7672.873046875,7730.957,686
687,7689.783203125,7730.957,687
688,7826.4091796875,7730.957,688
689,7635.21484375,7730.957,689
690,8955.369140625,8941.844,690
691,9019.857421875,8941.844,691
692,9105.916015625,8941.844,692
693,8935.8203125,8941.844,693
694,8966.7998046875,8941.844,694
695,9036.330078125,8941.844,695
696,8926.591796875,8941.844,696
697,8947.4375,8941.844,697
698,8989.275390625,8941.844,698
699,8956.205078125,8941.844,699
700,8994.29296875,8941.844,700
701,8927.5693359375,8941.844,701
702,8753.1923828125,8941.844,702
703,10147.84375,10152.7295,703
704,8878.751953125,8941.844,704
705,9040.7939453125,8941.844,705
706,8834.228515625,8941.844,706
707,8903.169921875,8941.844,707
708,10154.529296875,10152.7295,708
709,8973.04296875,8941.844,709
710,7712.1240234375,7730.957,710
711,7753.4130859375,7730.957,711
712,7830.5078125,7730.957,712
713,7742.521484375,7730.957,713
714,7768.798828125,7730.957,714
715,7669.1728515625,7730.957,715
716,8937.146484375,8941.844,716
717,8910.9482421875,8941.844,717
718,8939.009765625,8941.844,718
719,9049.5625,8941.844,719
720,8898.2255859375,8941.844,720
721,7702.7197265625,7730.957,721
722,7749.85400390625,7730.957,722
723,7716.05224609375,7730.957,723
724,8858.55078125,8941.844,724
725,10125.6357421875,10152.7295,725
726,7779.26611328125,7730.957,726
727,7941.5625,7730.957,727
728,7714.57275390625,7730.957,728
729,7785.03125,7730.957,729
730,7772.4599609375,7730.957,730
731,7792.79296875,7730.957,731
732,7690.201171875,7730.957,732
733,9047.845703125,8941.844,733
734,8880.4814453125,8941.844,734
735,7644.01025390625,7730.957,735
736,7787.8544921875,7730.957,736
737,7619.390625,7730.957,737
738,9036.7646484375,8941.844,738
739,7817.732421875,7730.957,739
740,7763.92626953125,7730.957,740
741,7621.5263671875,7730.957,741
742,7890.2177734375,7730.957,742
743,7699.4775390625,7730.957,743
744,7670.60546875,7730.957,744
745,8862.5673828125,8941.844,745
746,8981.0791015625,8941.844,746
747,8971.18359375,8941.844,747
748,9203.1201171875,8941.844,748
749,9023.66796875,8941.844,749
750,8767.818359375,8941.844,750
751,8938.2109375,8941.844,751
752,8775.220703125,8941.844,752
753,8905.1396484375,8941.844,753
754,8924.447265625,8941.844,754
755,9036.7109375,8941.844,755
756,10193.4345703125,10152.7295,756
757,10063.078125,10152.7295,757
758,8842.6083984375,8941.844,758
759,8898.552734375,8941.844,759
760,8918.56640625,8941.844,760
761,8844.6962890625,8941.844,761
762,9098.0439453125,8941.844,762
763,7679.0927734375,7730.957,763
764,7776.6865234375,7730.957,764
765,7759.2265625,7730.957,765
766,7679.03759765625,7730.957,766
767,7830.720703125,7730.957,767
768,7601.57275390625,7730.957,768
769,9041.783203125,8941.844,769
770,8893.3134765625,8941.844,770
771,9008.982421875,8941.844,771
772,8925.5068359375,8941.844,772
773,8793.048828125,8941.844,773
774,7686.0625,7730.957,774
775,7622.048828125,7730.957,775
776,7629.93896484375,7730.957,776
777,7658.65625,7730.957,777
778,7810.9033203125,7730.957,778
779,7861.09521484375,7730.957,779
780,7820.35498046875,7730.957,780
781,7758.6728515625,7730.957,781
782,8987.603515625,8941.844,782
783,8888.6005859375,8941.844,783
784,7644.25830078125,7730.957,784
785,7730.658203125,7730.957,785
786,7864.4189453125,7730.957,786
787,7723.91796875,7730.957,787
788,7768.9375,7730.957,788
789,7768.3701171875,7730.957,789
790,7764.9873046875,7730.957,790
791,7796.16552734375,7730.957,791
792,7727.5068359375,7730.957,792
793,7930.40234375,7730.957,793
794,7806.11767578125,7730.957,794
795,7809.77734375,7730.957,795
796,7737.0556640625,7730.957,796
797,7661.58642578125,7730.957,797
798,7792.97265625,7730.957,798
