,N4_trace_good,N4_fit_good,N4_trace_bad,N4_fit_bad,frames
2541,7184,6979.259,7253,7275.607,2541
2542,6943,6979.259,7468,7275.607,2542
2543,6824,6979.259,7540,7275.607,2543
2544,6817,6979.259,7355,7275.607,2544
2545,6774,6979.259,7186,7275.607,2545
2546,6989,6979.259,7285,7275.607,2546
2547,7126,6979.259,7354,7275.607,2547
2548,7085,6979.259,7400,7275.607,2548
2549,7137,6979.259,7231,7275.607,2549
2550,7043,6979.259,7368,7275.607,2550
2551,6952,6979.259,7419,7275.607,2551
2552,6958,6979.259,7305,7275.607,2552
2553,6887,6979.259,7270,7275.607,2553
2554,6936,6979.259,7379,7275.607,2554
2555,6947,6979.259,7167,7275.607,2555
2556,6915,6979.259,7309,7275.607,2556
2557,7040,6979.259,7170,7275.607,2557
2558,7075,6979.259,7438,7275.607,2558
2559,7015,6979.259,7372,7275.607,2559
2560,7073,6979.259,7203,7275.607,2560
2561,7080,6979.259,7332,7275.607,2561
2562,7178,6979.259,7439,7275.607,2562
2563,6893,6979.259,7301,7275.607,2563
2564,6814,6979.259,7429,7275.607,2564
2565,6888,6979.259,7317,7275.607,2565
2566,7133,6979.259,7484,7275.607,2566
2567,7052,6979.259,7266,7275.607,2567
2568,7019,6979.259,7382,7275.607,2568
2569,6848,6979.259,7405,7275.607,2569
2570,7098,6979.259,7264,7275.607,2570
2571,7180,6979.259,7140,7275.607,2571
2572,6985,6979.259,7333,7275.607,2572
2573,6874,6979.259,7216,7275.607,2573
2574,6969,6979.259,7240,7275.607,2574
2575,6962,6979.259,7249,7275.607,2575
2576,6883,6979.259,7334,7275.607,2576
2577,7007,6979.259,7178,7275.607,2577
2578,6960,6979.259,7301,7275.607,2578
2579,6943,6979.259,7372,7275.607,2579
2580,7040,6979.259,7368,7275.607,2580
2581,6972,6979.259,7268,7275.607,2581
2582,7215,6979.259,7166,7275.607,2582
2583,7240,6979.259,7265,7275.607,2583
2584,7013,6979.259,7212,7275.607,2584
2585,7077,6979.259,6904,6807.3857,2585
2586,6867,6979.259,6955,6807.3857,2586
2587,6939,6979.259,6761,6807.3857,2587
2588,7089,6979.259,7399,7275.607,2588
2589,6853,6979.259,7413,7275.607,2589
2590,6928,6979.259,7573,7275.607,2590
2591,6900,6979.259,7380,7275.607,2591
2592,6881,6979.259,7803,7275.607,2592
2593,7127,6979.259,7666,7275.607,2593
2594,6945,6979.259,7770,7275.607,2594
2595,6867,6979.259,7118,7275.607,2595
2596,6926,6979.259,7349,7275.607,2596
2597,7017,6979.259,7321,7275.607,2597
2598,7011,6979.259,7230,7275.607,2598
2599,7070,6979.259,7315,7275.607,2599
2600,7050,6979.259,7153,7275.607,2600
2601,6829,6979.259,7207,7275.607,2601
2602,6960,6979.259,7351,7275.607,2602
2603,6964,6979.259,7226,7275.607,2603
2604,6919,6979.259,7316,7275.607,2604
2605,6985,6979.259,7274,7275.607,2605
2606,6991,6979.259,7507,7275.607,2606
2607,6916,6979.259,7500,7275.607,2607
2608,7120,6979.259,7217,7275.607,2608
2609,6867,6979.259,7451,7275.607,2609
2610,6888,6979.259,7223,7275.607,2610
2611,6867,6979.259,7225,7275.607,2611
2612,6882,6979.259,7315,7275.607,2612
2613,7827,6979.259,7326,7275.607,2613
2614,7937,6979.259,7178,7275.607,2614
2615,6844,6979.259,7270,7275.607,2615
2616,6984,6979.259,7276,7275.607,2616
2617,6976,6979.259,7384,7275.607,2617
2618,6970,6979.259,7287,7275.607,2618
2619,6929,6979.259,7420,7275.607,2619
2620,7137,6979.259,7268,7275.607,2620
2621,6918,6979.259,7200,7275.607,2621
2622,6936,6979.259,7154,7275.607,2622
2623,6922,6979.259,7036,7275.607,2623
2624,6999,6979.259,6796,6807.3857,2624
2625,6970,6979.259,6591,6807.3857,2625
2626,7163,6979.259,6835,6807.3857,2626
2627,6852,6979.259,6935,6807.3857,2627
2628,6948,6979.259,6870,6807.3857,2628
2629,6994,6979.259,6868,6807.3857,2629
2630,6963,6979.259,6890,6807.3857,2630
2631,7171,6979.259,7082,6807.3857,2631
2632,6937,6979.259,6974,6807.3857,2632
2633,6839,6979.259,7061,6807.3857,2633
2634,7018,6979.259,6746,6807.3857,2634
2635,6967,6979.259,6841,6807.3857,2635
2636,6783,6979.259,6908,6807.3857,2636
2637,6933,6979.259,6821,6807.3857,2637
2638,7033,6979.259,6762,6807.3857,2638
2639,6789,6979.259,6831,6807.3857,2639
2640,6844,6979.259,6887,6807.3857,2640
2641,6936,6979.259,6758,6807.3857,2641
2642,6942,6979.259,6770,6807.3857,2642
2643,7074,6979.259,6951,6807.3857,2643
2644,6805,6979.259,6911,6807.3857,2644
2645,7822,8206.367,6771,6807.3857,2645
2646,8207,8206.367,6965,6807.3857,2646
2647,8096,8206.367,6686,6807.3857,2647
2648,8115,8206.367,6855,6807.3857,2648
2649,7925,8206.367,6801,6807.3857,2649
2650,8105,8206.367,6771,6807.3857,2650
2651,8204,8206.367,6788,6807.3857,2651
2652,8193,8206.367,6843,6807.3857,2652
2653,8245,8206.367,6648,6807.3857,2653
2654,8263,8206.367,6914,6807.3857,2654
2655,8251,8206.367,7519,7275.607,2655
2656,8125,8206.367,7336,7275.607,2656
2657,8278,8206.367,7346,7275.607,2657
2658,8249,8206.367,7449,7275.607,2658
2659,8177,8206.367,7165,7275.607,2659
2660,7994,8206.367,7330,7275.607,2660
2661,8149,8206.367,7210,7275.607,2661
2662,8170,8206.367,7312,7275.607,2662
2663,8253,8206.367,7409,7275.607,2663
2664,8262,8206.367,7131,7275.607,2664
2665,8157,8206.367,7316,7275.607,2665
2666,7292,6979.259,7206,7275.607,2666
2667,6993,6979.259,7219,7275.607,2667
2668,7054,6979.259,7303,7275.607,2668
2669,7116,6979.259,7268,7275.607,2669
2670,6906,6979.259,7352,7275.607,2670
2671,6924,6979.259,7405,7275.607,2671
2672,7037,6979.259,7351,7275.607,2672
2673,6847,6979.259,7334,7275.607,2673
2674,6973,6979.259,7189,7275.607,2674
2675,6960,6979.259,7351,7275.607,2675
2676,7042,6979.259,7352,7275.607,2676
2677,6972,6979.259,7303,7275.607,2677
2678,7757,6979.259,7216,7275.607,2678
2679,8726,6979.259,7299,7275.607,2679
2680,8104,8206.367,7259,7275.607,2680
2681,8177,8206.367,7314,7275.607,2681
2682,8196,8206.367,7396,7275.607,2682
2683,7892,8206.367,7160,7275.607,2683
2684,8053,8206.367,7285,7275.607,2684
2685,7860,8206.367,7165,7275.607,2685
2686,7095,6979.259,7176,7275.607,2686
2687,7017,6979.259,7364,7275.607,2687
2688,6997,6979.259,7241,7275.607,2688
2689,7044,6979.259,7123,7275.607,2689
2690,7145,6979.259,6829,6807.3857,2690
2691,6892,6979.259,6858,6807.3857,2691
2692,6951,6979.259,6805,6807.3857,2692
2693,6968,6979.259,6939,6807.3857,2693
2694,7184,6979.259,7062,7275.607,2694
2695,7173,6979.259,7147,7275.607,2695
2696,7316,6979.259,7377,7275.607,2696
2697,6857,6979.259,7431,7275.607,2697
2698,7065,6979.259,7294,7275.607,2698
2699,6947,6979.259,7376,7275.607,2699
2700,6954,6979.259,7393,7275.607,2700
2701,6937,6979.259,7336,7275.607,2701
2702,7002,6979.259,7399,7275.607,2702
2703,7044,6979.259,7255,7275.607,2703
2704,7114,6979.259,7398,7275.607,2704
2705,7087,6979.259,7405,7275.607,2705
2706,7726,6979.259,7441,7275.607,2706
2707,8256,8206.367,7489,7275.607,2707
2708,8268,8206.367,7335,7275.607,2708
2709,8411,8206.367,7350,7275.607,2709
2710,8308,8206.367,7362,7275.607,2710
2711,8344,8206.367,7223,7275.607,2711
2712,8229,8206.367,7407,7275.607,2712
2713,8331,8206.367,7211,7275.607,2713
2714,8432,8206.367,7339,7275.607,2714
2715,8322,8206.367,7227,7275.607,2715
2716,8132,8206.367,7357,7275.607,2716
2717,8413,8206.367,7405,7275.607,2717
2718,8053,8206.367,7328,7275.607,2718
2719,8011,8206.367,7104,7275.607,2719
2720,8234,8206.367,7179,7275.607,2720
2721,8362,8206.367,7376,7275.607,2721
2722,8138,8206.367,7371,7275.607,2722
2723,8085,8206.367,7342,7275.607,2723
2724,8279,8206.367,7363,7275.607,2724
2725,8431,8206.367,7360,7275.607,2725
2726,8259,8206.367,7332,7275.607,2726
2727,8150,8206.367,7305,7275.607,2727
2728,8178,8206.367,7327,7275.607,2728
2729,7991,8206.367,7178,7275.607,2729
2730,8227,8206.367,6651,6807.3857,2730
2731,8047,8206.367,6955,6807.3857,2731
2732,8143,8206.367,6807,6807.3857,2732
2733,8113,8206.367,6796,6807.3857,2733
2734,8314,8206.367,6981,6807.3857,2734
2735,8181,8206.367,6846,6807.3857,2735
2736,8286,8206.367,6844,6807.3857,2736
2737,8135,8206.367,6701,6807.3857,2737
2738,7834,8206.367,6932,6807.3857,2738
2739,8024,8206.367,6818,6807.3857,2739
2740,8197,8206.367,6913,6807.3857,2740
2741,8323,8206.367,6799,6807.3857,2741
2742,8125,8206.367,6767,6807.3857,2742
2743,8098,8206.367,7133,7275.607,2743
2744,8353,8206.367,7347,7275.607,2744
2745,8102,8206.367,7540,7275.607,2745
2746,8372,8206.367,7257,7275.607,2746
2747,8033,8206.367,7362,7275.607,2747
2748,8175,8206.367,7321,7275.607,2748
2749,8364,8206.367,7219,7275.607,2749
2750,8419,8206.367,7313,7275.607,2750
2751,8244,8206.367,7205,7275.607,2751
2752,8096,8206.367,7461,7275.607,2752
2753,8091,8206.367,7364,7275.607,2753
2754,8231,8206.367,7297,7275.607,2754
2755,8038,8206.367,7078,7275.607,2755
2756,8221,8206.367,7023,6807.3857,2756
2757,8050,8206.367,6669,6807.3857,2757
2758,8148,8206.367,6838,6807.3857,2758
2759,8161,8206.367,6643,6807.3857,2759
2760,8236,8206.367,6846,6807.3857,2760
2761,8115,8206.367,6851,6807.3857,2761
2762,8056,8206.367,6915,6807.3857,2762
2763,8166,8206.367,6734,6807.3857,2763
2764,8107,8206.367,6910,6807.3857,2764
2765,8439,8206.367,6757,6807.3857,2765
2766,8415,8206.367,6875,6807.3857,2766
2767,8281,8206.367,6769,6807.3857,2767
2768,8254,8206.367,6880,6807.3857,2768
2769,8220,8206.367,6916,6807.3857,2769
2770,8203,8206.367,6796,6807.3857,2770
2771,8277,8206.367,6490,6339.1646,2771
2772,8093,8206.367,6224,6339.1646,2772
2773,8838,8206.367,6833,6807.3857,2773
2774,8865,8206.367,6861,6807.3857,2774
2775,8797,8206.367,6367,6339.1646,2775
2776,8354,8206.367,6385,6339.1646,2776
2777,8160,8206.367,6720,6807.3857,2777
2778,8244,8206.367,6881,6807.3857,2778
2779,8185,8206.367,6741,6807.3857,2779
2780,7971,8206.367,6895,6807.3857,2780
2781,7960,8206.367,6728,6807.3857,2781
2782,8076,8206.367,6820,6807.3857,2782
2783,8305,8206.367,6809,6807.3857,2783
2784,7843,8206.367,6768,6807.3857,2784
2785,6863,6979.259,6798,6807.3857,2785
2786,7012,6979.259,6875,6807.3857,2786
2787,7062,6979.259,6773,6807.3857,2787
2788,6976,6979.259,6689,6807.3857,2788
2789,6919,6979.259,6845,6807.3857,2789
2790,7038,6979.259,6819,6807.3857,2790
2791,7108,6979.259,6786,6807.3857,2791
2792,6835,6979.259,6465,6339.1646,2792
2793,7036,6979.259,6224,6339.1646,2793
2794,6980,6979.259,5951,5870.9434,2794
2795,6940,6979.259,5880,5870.9434,2795
2796,6798,6979.259,5908,5870.9434,2796
2797,8060,8206.367,5865,5870.9434,2797
2798,8140,8206.367,5741,5870.9434,2798
2799,7847,8206.367,5796,5870.9434,2799
2800,7016,8206.367,5850,5870.9434,2800
2801,7793,8206.367,5900,5870.9434,2801
2802,8284,8206.367,5867,5870.9434,2802
2803,8314,8206.367,5921,5870.9434,2803
2804,8143,8206.367,5850,5870.9434,2804
2805,7678,6979.259,5881,5870.9434,2805
2806,7028,6979.259,6082,5870.9434,2806
2807,7004,6979.259,6367,6339.1646,2807
2808,7059,6979.259,6298,6339.1646,2808
2809,6988,6979.259,6299,6339.1646,2809
2810,6982,6979.259,6306,6339.1646,2810
2811,6888,6979.259,6359,6339.1646,2811
2812,6948,6979.259,6388,6339.1646,2812
2813,6899,6979.259,6344,6339.1646,2813
2814,6919,6979.259,6445,6339.1646,2814
2815,6962,6979.259,6407,6339.1646,2815
2816,6936,6979.259,6341,6339.1646,2816
2817,7463,6979.259,6388,6339.1646,2817
2818,7964,8206.367,6282,6339.1646,2818
2819,8105,8206.367,6343,6339.1646,2819
2820,8383,8206.367,6287,6339.1646,2820
2821,8268,8206.367,6270,6339.1646,2821
2822,8434,8206.367,6356,6339.1646,2822
2823,8218,8206.367,6426,6339.1646,2823
2824,8153,8206.367,6340,6339.1646,2824
2825,8270,8206.367,6371,6339.1646,2825
2826,8276,8206.367,5932,5870.9434,2826
2827,7908,8206.367,5773,5870.9434,2827
2828,8354,8206.367,5866,5870.9434,2828
2829,8366,8206.367,5825,5870.9434,2829
2830,8154,8206.367,5974,5870.9434,2830
2831,8081,8206.367,6360,6339.1646,2831
2832,8433,8206.367,6268,6339.1646,2832
2833,8120,8206.367,6367,6339.1646,2833
2834,8265,8206.367,6300,6339.1646,2834
2835,8159,8206.367,6374,6339.1646,2835
2836,8020,8206.367,6398,6339.1646,2836
2837,8186,8206.367,6692,6807.3857,2837
2838,8182,8206.367,6915,6807.3857,2838
2839,8210,8206.367,6931,6807.3857,2839
2840,8186,8206.367,6818,6807.3857,2840
2841,8107,8206.367,6837,6807.3857,2841
2842,8262,8206.367,6891,6807.3857,2842
2843,8013,8206.367,6799,6807.3857,2843
2844,7558,6979.259,6997,6807.3857,2844
2845,7130,6979.259,7476,7275.607,2845
2846,6966,6979.259,7244,7275.607,2846
2847,7042,6979.259,7349,7275.607,2847
2848,7217,6979.259,7383,7275.607,2848
2849,7172,6979.259,7447,7275.607,2849
2850,6982,6979.259,7157,7275.607,2850
2851,7262,6979.259,7407,7275.607,2851
2852,8233,8206.367,7283,7275.607,2852
2853,8242,8206.367,7352,7275.607,2853
2854,8872,8206.367,7457,7275.607,2854
2855,9496,8206.367,7256,7275.607,2855
2856,8359,8206.367,7372,7275.607,2856
2857,7772,6979.259,7327,7275.607,2857
2858,7163,6979.259,7200,7275.607,2858
2859,6979,6979.259,6876,6807.3857,2859
2860,6997,6979.259,6832,6807.3857,2860
2861,7533,6979.259,6684,6807.3857,2861
2862,8384,8206.367,6856,6807.3857,2862
2863,8088,8206.367,6820,6807.3857,2863
2864,8392,8206.367,6886,6807.3857,2864
2865,8196,8206.367,6819,6807.3857,2865
2866,8200,8206.367,7023,6807.3857,2866
2867,8308,8206.367,6712,6807.3857,2867
2868,8302,8206.367,6781,6807.3857,2868
2869,8061,8206.367,6696,6807.3857,2869
2870,8100,8206.367,6755,6807.3857,2870
2871,7978,8206.367,6879,6807.3857,2871
2872,8121,8206.367,6799,6807.3857,2872
2873,8199,8206.367,7070,7275.607,2873
2874,8016,8206.367,7478,7275.607,2874
2875,8179,8206.367,7337,7275.607,2875
2876,8038,8206.367,7193,7275.607,2876
2877,8078,8206.367,7360,7275.607,2877
2878,7966,8206.367,7305,7275.607,2878
2879,8044,8206.367,7237,7275.607,2879
2880,8176,8206.367,7221,7275.607,2880
2881,8160,8206.367,6882,6807.3857,2881
2882,8288,8206.367,6789,6807.3857,2882
2883,8112,8206.367,7066,6807.3857,2883
2884,8130,8206.367,6866,6807.3857,2884
2885,8189,8206.367,6523,6807.3857,2885
2886,7953,8206.367,6751,6807.3857,2886
2887,8138,8206.367,6287,6339.1646,2887
2888,8264,8206.367,6364,6339.1646,2888
2889,7848,8206.367,6373,6339.1646,2889
2890,8143,8206.367,6212,6339.1646,2890
2891,7860,8206.367,6196,6339.1646,2891
2892,8038,8206.367,6296,6339.1646,2892
2893,8030,8206.367,6412,6339.1646,2893
2894,8240,8206.367,6505,6339.1646,2894
2895,8037,8206.367,6589,6339.1646,2895
2896,8333,8206.367,6513,6339.1646,2896
2897,8093,8206.367,6326,6339.1646,2897
2898,8130,8206.367,6288,6339.1646,2898
2899,8012,8206.367,6278,6339.1646,2899
2900,7167,6979.259,6329,6339.1646,2900
2901,6850,6979.259,6276,6339.1646,2901
2902,7066,6979.259,6518,6339.1646,2902
2903,7049,6979.259,6711,6807.3857,2903
2904,7500,6979.259,6835,6807.3857,2904
2905,8055,8206.367,6956,6807.3857,2905
2906,8234,8206.367,6704,6807.3857,2906
2907,8133,8206.367,6817,6807.3857,2907
2908,8357,8206.367,6807,6807.3857,2908
2909,8172,8206.367,6466,6339.1646,2909
2910,8154,8206.367,6289,6339.1646,2910
2911,9517,9433.476,6669,6807.3857,2911
2912,9501,9433.476,6764,6807.3857,2912
2913,9418,9433.476,6783,6807.3857,2913
2914,9469,9433.476,6810,6807.3857,2914
2915,9298,9433.476,6843,6807.3857,2915
2916,9299,9433.476,6655,6807.3857,2916
2917,9546,9433.476,6872,6807.3857,2917
2918,9389,9433.476,6944,6807.3857,2918
2919,9524,9433.476,6832,6807.3857,2919
2920,9617,9433.476,6943,6807.3857,2920
2921,9497,9433.476,6870,6807.3857,2921
2922,9433,9433.476,6713,6807.3857,2922
2923,9442,9433.476,6929,6807.3857,2923
2924,9403,9433.476,6958,6807.3857,2924
2925,9414,9433.476,6866,6807.3857,2925
2926,9356,9433.476,6940,6807.3857,2926
2927,9217,9433.476,6751,6807.3857,2927
2928,9370,9433.476,6860,6807.3857,2928
2929,9436,9433.476,6332,6339.1646,2929
2930,9398,9433.476,6362,6339.1646,2930
2931,9418,9433.476,6381,6339.1646,2931
2932,9315,9433.476,6797,6807.3857,2932
2933,9572,9433.476,7058,6807.3857,2933
2934,9704,9433.476,7112,6807.3857,2934
2935,9465,9433.476,7018,6807.3857,2935
2936,9422,9433.476,6840,6807.3857,2936
2937,9359,9433.476,6738,6807.3857,2937
2938,9573,9433.476,6733,6807.3857,2938
2939,9631,9433.476,6392,6339.1646,2939
2940,9197,9433.476,6421,6339.1646,2940
2941,9656,9433.476,6262,6339.1646,2941
2942,9452,9433.476,6152,6339.1646,2942
2943,9435,9433.476,6300,6339.1646,2943
2944,9434,9433.476,6198,6339.1646,2944
2945,9645,9433.476,6488,6339.1646,2945
2946,9647,9433.476,6411,6339.1646,2946
2947,9644,9433.476,6398,6339.1646,2947
2948,9514,9433.476,6570,6807.3857,2948
2949,9403,9433.476,6718,6807.3857,2949
2950,9513,9433.476,6797,6807.3857,2950
2951,8546,8206.367,6798,6807.3857,2951
2952,8195,8206.367,6572,6807.3857,2952
2953,8169,8206.367,6318,6339.1646,2953
2954,8395,8206.367,6200,6339.1646,2954
2955,8243,8206.367,6319,6339.1646,2955
2956,8401,8206.367,6329,6339.1646,2956
2957,8241,8206.367,6320,6339.1646,2957
2958,8386,8206.367,6229,6339.1646,2958
2959,8238,8206.367,6237,6339.1646,2959
2960,8172,8206.367,6280,6339.1646,2960
2961,8318,8206.367,6449,6339.1646,2961
2962,8288,8206.367,6405,6339.1646,2962
2963,8417,8206.367,6371,6339.1646,2963
2964,8317,8206.367,6263,6339.1646,2964
2965,8059,8206.367,6208,6339.1646,2965
2966,8078,8206.367,6319,6339.1646,2966
2967,8314,8206.367,6346,6339.1646,2967
2968,8201,8206.367,6275,6339.1646,2968
2969,8153,8206.367,6358,6339.1646,2969
2970,8131,8206.367,6234,6339.1646,2970
2971,8194,8206.367,6284,6339.1646,2971
2972,8131,8206.367,6425,6339.1646,2972
2973,8294,8206.367,6332,6339.1646,2973
2974,8304,8206.367,6382,6339.1646,2974
2975,8058,8206.367,6375,6339.1646,2975
2976,8222,8206.367,6397,6339.1646,2976
2977,8190,8206.367,6135,6339.1646,2977
2978,8322,8206.367,5841,5870.9434,2978
2979,8062,8206.367,5736,5870.9434,2979
2980,8121,8206.367,5845,5870.9434,2980
2981,8194,8206.367,5909,5870.9434,2981
2982,8389,8206.367,5865,5870.9434,2982
2983,8329,8206.367,6342,6339.1646,2983
2984,8370,8206.367,6195,6339.1646,2984
2985,8433,8206.367,6303,6339.1646,2985
2986,7979,8206.367,6361,6339.1646,2986
2987,8430,8206.367,6416,6339.1646,2987
2988,8453,8206.367,6262,6339.1646,2988
2989,8351,8206.367,6205,6339.1646,2989
2990,8206,8206.367,6556,6339.1646,2990
2991,9498,9433.476,6644,6339.1646,2991
2992,9490,9433.476,6437,6339.1646,2992
2993,9528,9433.476,6401,6339.1646,2993
2994,9487,9433.476,6345,6339.1646,2994
2995,9322,9433.476,6239,6339.1646,2995
2996,9488,9433.476,6316,6339.1646,2996
2997,9455,9433.476,6385,6339.1646,2997
2998,9480,9433.476,6488,6339.1646,2998
2999,9426,9433.476,6359,6339.1646,2999
3000,9411,9433.476,6271,6339.1646,3000
3001,9304,9433.476,6297,6339.1646,3001
3002,9360,9433.476,6280,6339.1646,3002
3003,9394,9433.476,6115,6339.1646,3003
3004,9251,9433.476,6245,6339.1646,3004
3005,9316,9433.476,6217,6339.1646,3005
3006,9444,9433.476,6785,6807.3857,3006
3007,9431,9433.476,6846,6807.3857,3007
3008,9256,9433.476,6833,6807.3857,3008
3009,9233,9433.476,6927,6807.3857,3009
3010,8723,8206.367,6845,6807.3857,3010
3011,8072,8206.367,7604,7275.607,3011
3012,7941,8206.367,7679,7275.607,3012
3013,8270,8206.367,7232,7275.607,3013
3014,8251,8206.367,7161,7275.607,3014
3015,8478,8206.367,6858,6807.3857,3015
3016,8123,8206.367,6679,6807.3857,3016
3017,8081,8206.367,6991,6807.3857,3017
3018,7509,6979.259,6765,6807.3857,3018
3019,6834,6979.259,6947,6807.3857,3019
3020,7068,6979.259,6984,6807.3857,3020
3021,7045,6979.259,6908,6807.3857,3021
3022,6924,6979.259,6870,6807.3857,3022
3023,6974,6979.259,6731,6807.3857,3023
3024,7024,6979.259,6696,6807.3857,3024
3025,7774,6979.259,6792,6807.3857,3025
3026,8155,6979.259,6811,6807.3857,3026
3027,7775,6979.259,6626,6807.3857,3027
3028,6942,6979.259,6817,6807.3857,3028
3029,8026,8206.367,6787,6807.3857,3029
3030,8348,8206.367,6816,6807.3857,3030
3031,8023,8206.367,6910,6807.3857,3031
3032,7022,6979.259,6806,6807.3857,3032
3033,7080,6979.259,6820,6807.3857,3033
3034,7013,6979.259,7177,7275.607,3034
3035,6780,6979.259,7323,7275.607,3035
3036,8590,8206.367,6836,6807.3857,3036
3037,9411,9433.476,6846,6807.3857,3037
3038,9403,9433.476,6843,6807.3857,3038
3039,9484,9433.476,6713,6807.3857,3039
3040,9558,9433.476,6873,6807.3857,3040
3041,9453,9433.476,6949,6807.3857,3041
3042,9620,9433.476,6923,6807.3857,3042
3043,9223,9433.476,6763,6807.3857,3043
3044,9791,9433.476,6990,6807.3857,3044
3045,9599,9433.476,6870,6807.3857,3045
3046,9471,9433.476,6826,6807.3857,3046
3047,9465,9433.476,6784,6807.3857,3047
3048,9520,9433.476,7094,7275.607,3048
3049,9269,9433.476,7249,7275.607,3049
3050,9666,9433.476,7403,7275.607,3050
3051,9524,9433.476,7344,7275.607,3051
3052,9273,9433.476,7349,7275.607,3052
3053,9143,9433.476,7126,7275.607,3053
3054,9619,9433.476,7319,7275.607,3054
3055,8439,8206.367,7507,7275.607,3055
3056,8192,8206.367,7229,7275.607,3056
3057,7985,8206.367,7234,7275.607,3057
3058,8191,8206.367,7231,7275.607,3058
3059,8134,8206.367,7303,7275.607,3059
3060,8161,8206.367,7256,7275.607,3060
3061,8173,8206.367,7347,7275.607,3061
3062,8141,8206.367,7181,7275.607,3062
3063,8099,8206.367,7421,7275.607,3063
3064,8094,8206.367,7297,7275.607,3064
3065,8121,8206.367,7346,7275.607,3065
3066,8172,8206.367,7292,7275.607,3066
3067,8119,8206.367,7051,7275.607,3067
3068,8261,8206.367,6854,6807.3857,3068
3069,9268,9433.476,6702,6807.3857,3069
3070,9291,9433.476,6738,6807.3857,3070
3071,8579,8206.367,6700,6807.3857,3071
3072,8284,8206.367,6662,6807.3857,3072
3073,8116,8206.367,6694,6807.3857,3073
3074,8142,8206.367,6684,6807.3857,3074
3075,8278,8206.367,6222,6339.1646,3075
3076,8185,8206.367,6222,6339.1646,3076
3077,9639,9433.476,6291,6339.1646,3077
3078,9374,9433.476,6210,6339.1646,3078
3079,9460,9433.476,6231,6339.1646,3079
3080,9182,9433.476,6730,6807.3857,3080
3081,9602,9433.476,6618,6807.3857,3081
3082,9479,9433.476,6179,6339.1646,3082
3083,9131,9433.476,6390,6339.1646,3083
3084,9189,9433.476,6245,6339.1646,3084
3085,8311,8206.367,6219,6339.1646,3085
3086,8206,8206.367,6337,6339.1646,3086
3087,8236,8206.367,6230,6339.1646,3087
3088,8286,8206.367,6752,6807.3857,3088
3089,8304,8206.367,6799,6807.3857,3089
3090,8298,8206.367,6564,6807.3857,3090
3091,8358,8206.367,6716,6807.3857,3091
3092,8272,8206.367,6794,6807.3857,3092
3093,8194,8206.367,6814,6807.3857,3093
3094,8191,8206.367,6751,6807.3857,3094
3095,8188,8206.367,6721,6807.3857,3095
3096,8325,8206.367,6898,6807.3857,3096
3097,8019,8206.367,6795,6807.3857,3097
3098,8112,8206.367,6780,6807.3857,3098
3099,8342,8206.367,6576,6807.3857,3099
3100,8278,8206.367,6812,6807.3857,3100
3101,8149,8206.367,6695,6807.3857,3101
3102,8181,8206.367,6312,6339.1646,3102
3103,8143,8206.367,6461,6339.1646,3103
3104,7997,8206.367,6228,6339.1646,3104
3105,8176,8206.367,6194,6339.1646,3105
3106,8189,8206.367,6307,6339.1646,3106
3107,7920,8206.367,6286,6339.1646,3107
3108,8464,8206.367,6263,6339.1646,3108
3109,8378,8206.367,6327,6339.1646,3109
3110,8137,8206.367,6219,6339.1646,3110
3111,8184,8206.367,6303,6339.1646,3111
3112,8074,8206.367,6284,6339.1646,3112
3113,8061,8206.367,6192,6339.1646,3113
3114,8186,8206.367,6396,6339.1646,3114
3115,6720,6979.259,6259,6339.1646,3115
3116,6779,6979.259,6391,6339.1646,3116
3117,7188,6979.259,6539,6339.1646,3117
3118,6901,6979.259,6314,6339.1646,3118
3119,6884,6979.259,6420,6339.1646,3119
3120,7011,6979.259,6890,6807.3857,3120
3121,6810,6979.259,7036,7275.607,3121
3122,6969,6979.259,7334,7275.607,3122
3123,7817,8206.367,7243,7275.607,3123
3124,8085,8206.367,7203,7275.607,3124
3125,8037,8206.367,7167,7275.607,3125
3126,8047,8206.367,7274,7275.607,3126
3127,8070,8206.367,6950,6807.3857,3127
3128,8322,8206.367,6779,6807.3857,3128
3129,8149,8206.367,7203,7275.607,3129
3130,8235,8206.367,7337,7275.607,3130
3131,8117,8206.367,7275,7275.607,3131
3132,8100,8206.367,7125,7275.607,3132
3133,8397,8206.367,6481,7275.607,3133
3134,8374,8206.367,6642,7275.607,3134
3135,8140,8206.367,7075,7275.607,3135
3136,8255,8206.367,7257,7275.607,3136
3137,9242,9433.476,7179,7275.607,3137
3138,9382,9433.476,7312,7275.607,3138
3139,9245,9433.476,7153,7275.607,3139
3140,9181,9433.476,7156,7275.607,3140
3141,9393,9433.476,7314,7275.607,3141
3142,9487,9433.476,7296,7275.607,3142
3143,9404,9433.476,7268,7275.607,3143
3144,9635,9433.476,7281,7275.607,3144
3145,9312,9433.476,7130,7275.607,3145
3146,9545,9433.476,7177,7275.607,3146
3147,9690,9433.476,7046,7275.607,3147
3148,9477,9433.476,6946,6807.3857,3148
3149,9391,9433.476,6584,6807.3857,3149
3150,9224,9433.476,6553,6807.3857,3150
3151,9323,9433.476,6836,6807.3857,3151
3152,9302,9433.476,6844,6807.3857,3152
3153,9267,9433.476,6642,6807.3857,3153
3154,9337,9433.476,6792,6807.3857,3154
3155,9118,9433.476,6832,6807.3857,3155
3156,9260,9433.476,6594,6807.3857,3156
3157,9545,9433.476,6743,6807.3857,3157
