lambda, kl_divergence
2452.961961961962, 3.397618614331063e-05
2457.965965965966, 3.390700346157121e-05
2462.96996996997, 3.38381129101527e-05
2467.9739739739744, 3.376948843023713e-05
2472.9779779779783, 3.3701122532743956e-05
2477.9819819819822, 3.363305675962731e-05
2482.985985985986, 3.356528335411767e-05
2487.98998998999, 3.349773178695157e-05
2492.993993993994, 3.3430475818326834e-05
2497.997997997998, 3.3363503678095175e-05
2503.002002002002, 3.3296802384511685e-05
2508.0060060060064, 3.3230325789408e-05
2513.0100100100103, 3.31641447984257e-05
2518.0140140140143, 3.3098236498832034e-05
2523.018018018018, 3.303257250749877e-05
2528.022022022022, 3.2967159314318314e-05
2533.026026026026, 3.2902023518463996e-05
2538.03003003003, 3.283716026088808e-05
2543.034034034034, 3.27725021009315e-05
2548.0380380380384, 3.270812813356322e-05
2553.0420420420423, 3.264401485082811e-05
2558.0460460460463, 3.258015462911956e-05
2563.0500500500502, 3.2516508243307044e-05
2568.054054054054, 3.245313665892029e-05
2573.058058058058, 3.2390021793600324e-05
2578.062062062062, 3.232713475266949e-05
2583.0660660660665, 3.226448096428462e-05
2588.0700700700704, 3.2202091707791915e-05
2593.0740740740744, 3.213995191915129e-05
2598.0780780780783, 3.207801295693679e-05
2603.0820820820823, 3.201633446900016e-05
2608.086086086086, 3.1954900275993226e-05
2613.09009009009, 3.18937008622042e-05
2618.094094094094, 3.183271244110015e-05
2623.0980980980985, 3.1771973765071986e-05
2628.1021021021024, 3.1711475967646666e-05
2633.1061061061064, 3.1651194805197905e-05
2638.1101101101103, 3.159113413726247e-05
2643.1141141141143, 3.153131699189791e-05
2648.118118118118, 3.147173353491969e-05
2653.122122122122, 3.141234875617062e-05
2658.126126126126, 3.1353195893333696e-05
2663.1301301301305, 3.129427658679293e-05
2668.1341341341345, 3.123557977019134e-05
2673.1381381381384, 3.117708322013257e-05
2678.1421421421423, 3.1118816484559334e-05
2683.1461461461463, 3.1060775229568274e-05
2688.1501501501502, 3.100294001491484e-05
2693.154154154154, 3.094531735181377e-05
2698.158158158158, 3.0887914461982026e-05
2703.1621621621625, 3.0830735139334255e-05
2708.1661661661665, 3.0773741102497186e-05
2713.1701701701704, 3.0716972268408276e-05
2718.1741741741744, 3.066041456835365e-05
2723.1781781781783, 3.06040733924812e-05
2728.1821821821823, 3.054790910033283e-05
2733.186186186186, 3.0491974365486756e-05
2738.1901901901906, 3.0436242313796705e-05
2743.1941941941946, 3.0380715692909678e-05
2748.1981981981985, 3.032536981887384e-05
2753.2022022022024, 3.0270246444526556e-05
2758.2062062062064, 3.0215324391963006e-05
2763.2102102102103, 3.0160590208582863e-05
2768.2142142142143, 3.010605071240376e-05
2773.218218218218, 3.005172174582507e-05
2778.2222222222226, 2.9997589488248245e-05
2783.2262262262266, 2.9943634943896307e-05
2788.2302302302305, 2.9889883407485897e-05
2793.2342342342345, 2.9836329658197814e-05
2798.2382382382384, 2.9782970544677764e-05
2803.2422422422424, 2.972977628121552e-05
2808.2462462462463, 2.9676796843466535e-05
2813.2502502502502, 2.9624000944183306e-05
2818.2542542542546, 2.9571401851559097e-05
2823.2582582582586, 2.9518951184769987e-05
2828.2622622622625, 2.946672701712521e-05
2833.2662662662665, 2.9414675107832966e-05
2838.2702702702704, 2.9362811824964787e-05
2843.2742742742744, 2.9311099549624055e-05
2848.2782782782783, 2.925960728868438e-05
2853.2822822822823, 2.9208286770064308e-05
2858.2862862862867, 2.915714186859497e-05
2863.2902902902906, 2.9106153860988985e-05
2868.2942942942946, 2.905538214015998e-05
2873.2982982982985, 2.900477454812269e-05
2878.3023023023025, 2.8954332172657227e-05
2883.3063063063064, 2.890405597670879e-05
2888.3103103103103, 2.885398702060874e-05
2893.3143143143147, 2.8804077663438998e-05
2898.3183183183187, 2.8754327158111463e-05
2903.3223223223226, 2.8704744318830123e-05
2908.3263263263266, 2.8655363425392213e-05
2913.3303303303305, 2.8606138733180058e-05
2918.3343343343345, 2.855706546783896e-05
2923.3383383383384, 2.8508164037721536e-05
2928.3423423423424, 2.845945580889019e-05
2933.3463463463468, 2.8410903275042363e-05
